id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,55,0,0,53078,52645,23.4,a,,,360,24,0.0,0.02,0.02
2,Arrizabalaga,1,1,44,0,-1,402,3524,0.6,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,2186,0.4,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,1591,897,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,61,0,1,80753,38429,21.9,a,,,360,23,0.26,0.03,0.29
6,Saliba,1,2,60,-1,0,1806,155392,12.8,d,75.0,Ankle injury - 75% chance of playing,184,16,0.0,0.01,0.01
7,Calafiori,1,2,57,0,2,98319,36633,13.7,a,,,291,33,1.43,0.04,1.47
8,J.Timber,1,2,57,0,2,160264,25514,11.6,a,,,262,34,1.2,0.12,1.32
9,Kiwior,1,2,54,0,-1,0,832,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,53,-1,-2,1964,19309,2.4,a,,,66,2,0.0,0.0,0.0
11,White,1,2,54,0,-1,999,2862,0.5,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,40,0,0,1158,2592,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,-1,-1,825,785,0.2,a,,,0,0,0.0,0.0,0.0
15,Nichols,1,2,40,0,0,292,736,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,98,0,-2,884,54578,3.9,i,0.0,Hamstring injury - Unknown return date,142,9,0.26,0.12,0.38
17,Ødegaard,1,3,79,0,-1,2148,34305,2.4,d,100.0,Shoulder injury - 75% chance of playing,164,8,0.14,0.35,0.49
18,Madueke,1,3,70,0,0,28009,9328,1.7,a,,,259,9,0.14,0.85,0.99
19,Martinelli,1,3,69,0,-1,1275,7092,1.0,a,,,140,5,0.02,0.01,0.03
20,Trossard,1,3,69,0,-1,694,990,0.3,a,100.0,,48,5,0.07,0.29,0.36
