id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,5,27832,33618,36.6,a,,,1440,68,0.0,0.04,0.04
2,Arrizabalaga,1,1,41,0,-4,267,480,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,233,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,958,352,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,62,0,2,1496,66038,13.5,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,59,-1,-1,32846,9466,10.5,a,75.0,,904,43,0.29,0.26,0.55
7,Calafiori,1,2,57,0,2,21895,29000,9.8,a,0.0,,1166,71,2.49,0.33,2.82
8,J.Timber,1,2,65,0,10,44314,70803,33.1,a,75.0,,1287,80,3.3,0.74,4.04
9,Kiwior,1,2,54,0,-1,0,14,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,1801,6351,1.9,a,,,195,9,0.05,0.05,0.1
11,White,1,2,54,0,-1,2163,36510,2.3,d,100.0,Hamstring injury - 75% chance of playing,280,22,0.37,0.42,0.79
13,Clarke,1,2,38,0,-2,1455,751,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,114,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,275,225,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,103,1,3,93809,25073,22.6,a,100.0,,1058,75,3.92,3.67,7.59
17,Ødegaard,1,3,78,0,-2,3462,5509,1.7,a,100.0,,447,20,0.42,1.1,1.52
18,Madueke,1,3,68,0,-2,4677,5200,0.9,a,100.0,,420,16,0.47,0.97,1.44
19,Martinelli,1,3,68,0,-2,2484,2548,1.0,a,100.0,,390,22,1.29,0.14,1.43
20,Trossard,1,3,69,0,-1,7675,5561,0.8,a,75.0,,792,59,2.63,1.45,4.08
21,Rice,1,3,71,0,6,82056,73536,22.2,a,75.0,,1335,86,1.8,3.22,5.02
22,Merino,1,3,61,0,1,20455,60748,4.2,a,,,757,52,2.14,0.88,3.02
23,Fábio Vieira,1,3,54,0,-1,0,8,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,52,0,-3,128,209,0.1,a,100.0,,14,2,0.05,0.0,0.05
25,Nwaneri,1,3,51,0,-4,120,220,0.1,a,,,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,52,-1,-3,4379,9448,2.3,a,100.0,,1320,56,0.59,1.09,1.68
28,Kabia,1,3,45,0,0,0,89,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,32,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,48,149,0.3,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,4631,888,0.2,a,100.0,,9,1,0.12,0.0,0.12
266,Eze,1,3,78,0,3,36878,169778,18.5,a,,,991,66,2.54,1.41,3.95
662,Mosquera,1,2,54,0,-1,15,768,0.2,i,0.0,Ankle injury - Unknown return date,429,17,0.0,0.43,0.43
666,Gyökeres,1,4,88,0,-2,4792,36205,10.7,a,100.0,,951,41,4.49,0.69,5.18
700,Dowman,1,3,43,0,-2,961,3475,0.4,i,0.0,Ankle injury - Unknown return date,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,29,24,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,55,0,0,9740,6862,2.9,a,100.0,,473,20,0.0,0.48,0.48
759,Salmon,1,2,40,0,0,75,40,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,51,0,1,1733,25197,3.5,d,75.0,Back injury - 75% chance of playing,1080,54,0.0,0.03,0.03
33,M.Bizot,2,1,42,0,-3,428,467,0.4,a,,,360,9,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,131,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,16,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,49,0,4,50994,36499,13.5,a,100.0,,1412,73,0.59,1.4,1.99
37,Digne,2,2,45,0,0,2793,6155,1.8,a,100.0,,987,52,0.36,1.48,1.84
38,Konsa,2,2,44,0,-1,8731,12360,7.8,a,100.0,,1325,47,0.31,0.22,0.53
39,Maatsen,2,2,42,0,-3,1622,774,0.5,a,,,447,11,0.36,0.76,1.12
40,Mings,2,2,43,0,-2,19,1039,0.6,i,0.0,Hamstring injury - Expected back 30 Dec,497,24,0.33,0.09,0.42
41,Pau,2,2,43,0,-2,382,4003,0.5,i,75.0,Calf injury - Expected back 30 Dec,952,39,0.22,0.22,0.44
42,A.García,2,2,39,0,-1,294,323,0.2,a,100.0,,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,2860,1.9,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,995,1095,0.6,a,100.0,,318,20,0.0,0.1,0.1
45,Sousa,2,2,39,0,-1,154,298,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,0,111,0.1,u,0.0,has joined Anderlecht on loan for the rest of the season.,0,0,0.0,0.0,0.0
47,Rogers,2,3,71,1,1,226377,16934,12.4,a,100.0,,1426,76,1.66,1.57,3.23
48,Tielemans,2,3,59,0,-1,4352,982,0.7,a,100.0,,691,26,0.64,1.07,1.71
49,Bailey,2,3,55,0,0,0,40,0.1,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,0,-2,2611,5291,0.5,a,100.0,,555,49,1.56,0.88,2.44
51,Iling Jr,2,3,55,0,0,0,6,0.0,u,0.0,has joined West Bromwich Albion on loan for the rest of the season,0,0,0.0,0.0,0.0
53,Malen,2,3,51,0,-4,2942,5819,0.9,a,,,514,47,3.16,0.35,3.51
54,McGinn,2,3,54,0,-1,3160,2889,0.7,a,,,1234,45,1.03,1.72,2.75
55,Barkley,2,3,48,0,-2,11,152,0.0,i,0.0,Knee injury - Expected back 07 Feb,114,15,0.43,0.16,0.59
56,Barrenechea,2,3,50,0,0,0,1,0.0,u,0.0,Season-long loan to Benfica,0,0,0.0,0.0,0.0
57,Dobbin,2,3,50,0,0,0,7,0.0,u,0.0,Has joined Preston North End on loan for the rest of the season.,0,0,0.0,0.0,0.0
58,Kamara,2,3,49,0,-1,8058,3139,0.5,a,100.0,,1070,51,0.28,0.61,0.88
59,Onana,2,3,48,0,-2,3693,2086,0.7,a,100.0,,727,40,0.43,0.17,0.6
60,Broggio,2,3,45,0,0,520,578,0.3,a,,,0,0,0.0,0.0,0.0
61,Dendoncker,2,3,45,0,0,0,104,0.1,u,0.0,Has joined Real Oviedo permanently.,0,0,0.0,0.0,0.0
62,Jimoh-Aloba,2,3,45,0,0,115,96,0.1,a,,,0,0,0.0,0.0,0.0
63,Young,2,3,43,0,-2,3253,1225,0.6,a,,,0,0,0.0,0.0,0.0
64,Watkins,2,4,85,0,-5,14614,19581,7.7,a,100.0,,1193,50,4.65,0.65,5.3
65,Redmond,2,4,45,0,0,0,261,0.3,u,0.0,has joined Huddersfield Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
389,Elliott,2,3,52,0,-3,180,429,0.2,a,100.0,,97,4,0.19,0.06,0.25
456,Sancho,2,3,58,0,-2,122,1129,0.2,n,100.0,Ineligible to face his parent club on 21/12. - Expected back 27 Dec,126,7,0.32,0.56,0.88
677,Guessand,2,3,62,0,-3,252,151,0.0,a,100.0,,505,22,0.97,0.37,1.34
688,Wright,2,1,39,0,-1,913,744,0.6,a,,,0,0,0.0,0.0,0.0
701,Rowe,2,2,40,0,0,0,91,0.1,u,0.0,has joined Annecy on loan for the rest of the season.,0,0,0.0,0.0,0.0
702,Burrowes,2,3,44,0,-1,87,95,0.1,a,,,16,1,0.0,0.0,0.0
703,Proctor,2,1,39,0,-1,5355,555,0.4,a,,,0,0,0.0,0.0,0.0
710,Patterson,2,2,39,0,-1,107,340,0.2,a,,,0,0,0.0,0.0,0.0
719,Lindelöf,2,2,45,0,0,434,89,0.1,a,100.0,,115,8,0.0,0.02,0.02
754,George Hemmings,2,3,45,0,0,31,15,0.0,a,,,0,0,0.0,0.0,0.0
757,Hollingshead,2,1,40,0,0,72,20,0.0,a,,,0,0,0.0,0.0,0.0
183,Weiss,3,1,43,0,-2,95,114,0.1,a,,,0,0,0.0,0.0,0.0
184,Green,3,1,40,0,0,0,240,0.2,u,0.0,has joined FC Fredericia permanently.,0,0,0.0,0.0,0.0
185,Hladký,3,1,39,0,-1,250,187,0.2,a,,,0,0,0.0,0.0,0.0
186,Roberts,3,2,44,0,-1,9,27,0.0,i,0.0,Achilles injury - Unknown return date,0,0,0.0,0.0,0.0
187,Walker,3,2,44,0,-1,906,2316,1.2,a,0.0,,1350,34,0.12,0.52,0.64
188,Delcroix,3,2,38,0,-2,706,428,0.3,a,,,0,0,0.0,0.0,0.0
189,Dodgson,3,2,40,0,0,0,4,0.0,u,0.0,Has joined Stockport County on loan for the rest of the season.,0,0,0.0,0.0,0.0
190,Ekdal,3,2,39,0,-1,404,1499,0.8,a,,,803,26,0.18,0.21,0.39
191,Estève,3,2,39,0,-1,13807,13310,11.4,a,,,1432,42,0.41,0.39,0.8
192,Hartman,3,2,40,0,0,3147,1858,1.0,a,,,1337,46,0.19,1.51,1.7
193,Humphreys,3,2,39,0,-1,15,145,0.1,i,0.0,Muscle injury - Expected back 03 Jan,2,0,0.0,0.0,0.0
194,Jordan,3,2,40,0,0,9,52,0.1,i,0.0,Hamstring injury - Unknown return date,0,0,0.0,0.0,0.0
195,Lucas Pires,3,2,38,0,-2,835,376,0.2,a,0.0,,51,-2,0.0,0.11,0.11
196,Sambo,3,2,40,0,0,0,25,0.0,u,0.0,Has joined Sparta Rotterdam on loan for the rest of the season.,0,0,0.0,0.0,0.0
197,Sonne,3,2,38,0,-2,6466,245,0.2,a,,,115,10,0.42,0.08,0.5
198,Tuanzebe,3,2,39,0,-1,20,5855,1.3,n,50.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,706,18,0.0,0.11,0.11
199,Worrall,3,2,39,0,-1,54,207,0.2,a,,,64,5,0.0,0.01,0.01
200,Anthony,3,3,53,0,-2,1115,18793,2.6,a,100.0,,1046,58,2.49,1.24,3.73
201,Benson,3,3,54,0,-1,0,6,0.0,u,0.0,has joined Swansea City on loan for the rest of the season.,0,0,0.0,0.0,0.0
202,Bruun Larsen,3,3,53,0,-2,52,56,0.0,a,100.0,,646,23,0.59,1.0,1.59
203,Boateng,3,3,47,0,-3,133,60,0.0,a,,,0,0,0.0,0.0,0.0
204,Churlinov,3,3,49,0,-1,0,12,0.0,u,0.0,has joined Kocaelispor  permanently.,0,0,0.0,0.0,0.0
205,Cullen,3,3,50,0,0,5562,6913,1.9,a,,,1371,67,0.86,1.34,2.2
206,Edwards,3,3,47,0,-3,212,108,0.1,a,,,83,6,0.3,0.35,0.65
207,Hannibal,3,3,48,0,-2,13,385,0.1,n,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,395,22,0.26,0.74,1.0
208,Koleosho,3,3,50,0,0,0,6,0.0,u,0.0,Has joined Espanyol on loan for the rest of the season.,0,0,0.0,0.0,0.0
209,Laurent,3,3,48,0,-2,25,35,0.0,a,,,603,17,0.16,0.18,0.34
