id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,5,15647,18655,36.4,a,,,1530,75,0.0,0.04,0.04
2,Arrizabalaga,1,1,41,0,-4,177,313,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,181,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,801,323,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,62,0,2,1367,29521,12.7,d,25.0,Thigh injury - 25% chance of playing,990,81,0.82,0.69,1.51
6,Saliba,1,2,59,0,-1,21834,3877,11.0,a,100.0,,994,49,0.29,0.28,0.57
7,Calafiori,1,2,57,0,2,20029,6639,10.1,a,100.0,,1256,77,2.49,0.36,2.85
8,J.Timber,1,2,65,0,10,44527,21501,33.3,a,100.0,,1377,86,3.76,0.81,4.57
9,Kiwior,1,2,54,0,-1,0,17,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,932,4801,1.7,a,,,195,9,0.05,0.05,0.1
11,White,1,2,53,0,-2,30,22812,1.3,i,0.0,Hamstring injury - Expected back 03 Jan,280,22,0.37,0.42,0.79
13,Clarke,1,2,38,0,-2,1067,635,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,68,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,192,197,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,103,0,3,23023,69580,22.4,a,100.0,,1148,78,4.21,3.73,7.94
17,Ødegaard,1,3,78,0,-2,2231,2384,1.6,a,100.0,,534,23,0.42,1.26,1.68
18,Madueke,1,3,68,0,-2,1156,3428,0.8,a,100.0,,420,16,0.47,0.97,1.44
19,Martinelli,1,3,68,0,-2,1028,2166,0.9,a,100.0,,400,22,1.29,0.14,1.43
20,Trossard,1,3,69,0,-1,6088,3152,0.9,a,100.0,,871,62,2.92,1.48,4.4
21,Rice,1,3,71,0,6,119478,14783,23.2,a,100.0,,1425,97,1.82,3.42,5.24
22,Merino,1,3,60,0,0,7756,37141,3.5,a,,,759,53,2.14,0.88,3.02
23,Fábio Vieira,1,3,54,0,-1,0,4,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,52,0,-3,90,151,0.1,a,100.0,,14,2,0.05,0.0,0.05
25,Nwaneri,1,3,51,0,-4,97,166,0.1,a,,,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,52,0,-3,3400,4357,2.2,a,100.0,,1410,59,0.73,1.12,1.85
28,Kabia,1,3,45,0,0,0,53,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,25,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,26,97,0.3,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,1355,1824,0.2,a,100.0,,34,2,0.14,0.02,0.16
266,Eze,1,3,76,-1,1,9970,122560,15.7,a,,,991,66,2.54,1.41,3.95
662,Mosquera,1,2,54,0,-1,8,321,0.1,i,0.0,Ankle injury - Unknown return date,429,17,0.0,0.43,0.43
666,Gyökeres,1,4,88,0,-2,5368,14157,10.3,a,100.0,,1015,46,5.4,0.84,6.24
700,Dowman,1,3,43,0,-2,773,1766,0.4,i,0.0,Ankle injury - Unknown return date,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,17,25,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,55,0,0,10993,3067,3.0,a,100.0,,563,30,0.0,0.5,0.5
759,Salmon,1,2,40,0,0,36,40,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,-1,0,1400,10083,3.1,a,75.0,,1170,57,0.0,0.03,0.03
33,M.Bizot,2,1,42,0,-3,208,400,0.4,a,,,360,9,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,88,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,5,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,49,0,4,20307,29766,13.3,a,100.0,,1502,75,0.66,1.41,2.07
37,Digne,2,2,45,0,0,1634,3963,1.8,a,100.0,,1002,53,0.36,1.48,1.84
38,Konsa,2,2,44,0,-1,5597,8933,7.7,a,100.0,,1415,49,0.31,0.22,0.53
39,Maatsen,2,2,42,0,-3,1185,578,0.5,a,,,521,13,0.38,0.77,1.15
40,Mings,2,2,43,0,-2,20,672,0.6,i,0.0,Hamstring injury - Expected back 30 Dec,497,24,0.33,0.09,0.42
41,Pau,2,2,43,0,-2,46,3188,0.4,i,0.0,Calf injury - Expected back 30 Dec,952,39,0.22,0.22,0.44
42,A.García,2,2,39,0,-1,227,249,0.2,a,100.0,,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,1894,1.8,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,650,823,0.6,a,100.0,,320,20,0.0,0.1,0.1
45,Sousa,2,2,39,0,-1,120,238,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,0,101,0.1,u,0.0,has joined Anderlecht on loan for the rest of the season.,0,0,0.0,0.0,0.0
47,Rogers,2,3,72,1,2,274933,13834,16.4,a,100.0,,1516,91,2.31,1.58,3.89
48,Tielemans,2,3,59,0,-1,2320,1221,0.7,a,100.0,,781,28,0.67,1.16,1.83
49,Bailey,2,3,55,0,0,0,29,0.1,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,0,-2,1242,3035,0.4,a,100.0,,561,50,1.56,0.88,2.44
51,Iling Jr,2,3,55,0,0,0,7,0.0,u,0.0,has joined West Bromwich Albion on loan for the rest of the season,0,0,0.0,0.0,0.0
53,Malen,2,3,51,0,-4,1696,3378,0.8,a,,,529,48,3.16,0.35,3.51
54,McGinn,2,3,54,0,-1,2647,1611,0.7,a,,,1317,50,1.16,1.74,2.9
55,Barkley,2,3,48,0,-2,10,77,0.0,i,0.0,Knee injury - Expected back 07 Feb,114,15,0.43,0.16,0.59
56,Barrenechea,2,3,50,0,0,0,0,0.0,u,0.0,Season-long loan to Benfica,0,0,0.0,0.0,0.0
57,Dobbin,2,3,50,0,0,0,8,0.0,u,0.0,Has joined Preston North End on loan for the rest of the season.,0,0,0.0,0.0,0.0
58,Kamara,2,3,49,0,-1,4701,2466,0.6,a,100.0,,1157,53,0.28,0.62,0.89
